variable,value,count
precinct,RO92,4
precinct,ROACH,3
precinct,ROANOKE 1,2
precinct,ROANOKE 2,2
precinct,ROANOKE 3,2
precinct,ROARING RIVER,3
precinct,ROB,2
precinct,ROBBINSDALE W-1|2645,4
precinct,ROBBINSDALE W-2|2655,4
precinct,ROBBINSDALE W-3|2665,4
precinct,ROBBINSDALE W-4|2675,4
precinct,ROBE,2
precinct,ROBERTS,18
precinct,ROBERTS TWP.|130,3
precinct,ROBERTSDALE CITY HALL,4
precinct,ROBERTSVILLE/CA,4
precinct,ROBIN HILL 266,2
precinct,ROBINHOOD,2
precinct,ROBINSON 1,1
precinct,ROBINSON 2,1
precinct,ROBINSON 3,1
precinct,ROBINSON 4,1
precinct,ROBINSON 5,1
precinct,ROBINSON 6,1
precinct,ROBINSON 7,1
precinct,ROBINSON 8,1
precinct,ROBINSON 9,1
precinct,ROBINSON TOWNSHIP; 1,6
precinct,ROBINSON TOWNSHIP; 2,6
precinct,ROBINSON TOWNSHIP; 3,6
precinct,ROBINSONS MILL VOTING HSE,5
precinct,ROBY,3
precinct,ROC,8
precinct,ROCHESTER,4
precinct,ROCHESTER 001,4
precinct,ROCHESTER 002,2
precinct,ROCHESTER 003,2
precinct,ROCHESTER 004,2
precinct,ROCHESTER 005,2
precinct,ROCHESTER CITY; 1,5
precinct,ROCHESTER CITY; 2,5
precinct,ROCHESTER CITY; 3,5
precinct,ROCHESTER CITY; 4,5
precinct,ROCHESTER CITY; 5,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 1,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 10,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 11,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 12,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 13,4
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 14,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 15,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 16,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 17,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 18,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 19,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 2,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 20,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 21,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 22,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 23,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 24,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 25,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 26,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 27,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 28,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 29,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 3,4
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 30,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 31,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 32,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 4,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 5,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 6,4
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 7,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 8,5
precinct,ROCHESTER HILLS CITY; Ward 1; Precinct 9,5
precinct,ROCHESTER TWP P-1|210,3
precinct,ROCHESTER TWP P-2|211,3
precinct,ROCHESTER TWP P-3|212,3
precinct,ROCHESTER TWP P-4|213,3
precinct,ROCHESTER W1 P10|114,3
precinct,ROCHESTER W1 P11|116,3
precinct,ROCHESTER W1 P12|118,3
precinct,ROCHESTER W1 P1|96,3
precinct,ROCHESTER W1 P2|98,3
precinct,ROCHESTER W1 P3|100,3
precinct,ROCHESTER W1 P4|102,3
precinct,ROCHESTER W1 P5|104,3
precinct,ROCHESTER W1 P6|106,3
precinct,ROCHESTER W1 P7|108,3
precinct,ROCHESTER W1 P8|110,3
precinct,ROCHESTER W1 P9|112,3
precinct,ROCHESTER W2 P1|122,3
precinct,ROCHESTER W2 P2|124,3
precinct,ROCHESTER W2 P3|126,3
precinct,ROCHESTER W2 P4|128,3
precinct,ROCHESTER W2 P5|130,3
precinct,ROCHESTER W2 P6|132,3
precinct,ROCHESTER W2 P7|134,3
precinct,ROCHESTER W2 P8|136,3
precinct,ROCHESTER W3 P1|140,3
precinct,ROCHESTER W3 P2|142,3
precinct,ROCHESTER W3 P3|144,3
precinct,ROCHESTER W3 P4|146,3
precinct,ROCHESTER W3 P5|148,3
precinct,ROCHESTER W3 P6|150,3
precinct,ROCHESTER W3 P7|152,3
precinct,ROCHESTER W4 P1|154,3
precinct,ROCHESTER W4 P2|156,3
precinct,ROCHESTER W4 P3|158,3
precinct,ROCHESTER W4 P4|160,3
precinct,ROCHESTER W4 P5|162,3
precinct,ROCHESTER W4 P6|164,3
precinct,ROCHESTER W4 P7|166,3
precinct,ROCHESTER W4 P8|168,3
precinct,ROCHESTER W4 P9|170,3
precinct,ROCHESTER W5 P1|172,3
precinct,ROCHESTER W5 P2|174,3
precinct,ROCHESTER W5 P3|176,3
precinct,ROCHESTER W5 P4|178,3
precinct,ROCHESTER W5 P5|180,3
precinct,ROCHESTER W5 P6|182,3
precinct,ROCHESTER W5 P7|184,3
precinct,ROCHESTER W5 P8|186,3
precinct,ROCHESTER W6 P1|194,3
precinct,ROCHESTER W6 P2|196,3
precinct,ROCHESTER W6 P3|198,3
precinct,ROCHESTER W6 P4|200,3
precinct,ROCHESTER W6 P5|202,3
precinct,ROCHESTER W6 P6|204,3
precinct,ROCHESTER W6 P7|206,3
precinct,ROCHESTER W6 P8|208,3
precinct,ROCK,8
precinct,ROCK CHAPEL ELEM,8
precinct,ROCK CHAPEL ROAD,8
precinct,ROCK CREEK,6
precinct,ROCK CREEK-LIMA 1,2
precinct,ROCK CREEK-LIMA 2,2
precinct,ROCK CREEK|200,3
precinct,ROCK CUT,2
precinct,ROCK DELL TWP.|215,3
precinct,ROCK GROVE,2
precinct,ROCK HILL,12
precinct,ROCK HILL RIDGE RD VFD,4
precinct,ROCK ISLAND 1,2
precinct,ROCK ISLAND 10,2
precinct,ROCK ISLAND 11,2
precinct,ROCK ISLAND 12,2
precinct,ROCK ISLAND 13,2
precinct,ROCK ISLAND 14,2
precinct,ROCK ISLAND 15,2
precinct,ROCK ISLAND 2,2
precinct,ROCK ISLAND 3,2
precinct,ROCK ISLAND 4,2
precinct,ROCK ISLAND 5,2
precinct,ROCK ISLAND 6,2
precinct,ROCK ISLAND 7,2
precinct,ROCK ISLAND 8,2
precinct,ROCK ISLAND 9,2
precinct,ROCK LAKE TWP|140,3
precinct,ROCK MILLS,5
precinct,ROCK OF FAITH BAPTIST #1,3
precinct,ROCK OF FAITH BAPTIST #2,3
precinct,ROCK PORT,4
precinct,ROCK RIVER TOWNSHIP; 1,4
precinct,ROCK RUN 1,2
precinct,ROCK RUN 2,2
precinct,ROCK RUN CHURCH,5
precinct,ROCK SPRING,4
precinct,ROCK SPRINGS,11
precinct,ROCK SPRINGS VOTING HOUSE,5
precinct,ROCK TWP.|100,3
precinct,ROCKAWAY,4
precinct,ROCKAWAY BEACH,3
precinct,ROCKBRIDGE 1,3
precinct,ROCKBRIDGE 2,3
precinct,ROCKBRIDGE 3,3
precinct,ROCKBRIDGE A,8
precinct,ROCKBRIDGE B,8
precinct,ROCKBRIDGE C,8
precinct,ROCKBRIDGE D,8
precinct,ROCKBRIDGE E,8
precinct,ROCKBRIDGE ELEM,8
precinct,ROCKBRIDGE F,8
precinct,ROCKBRIDGE G,8
precinct,ROCKBRIDGE ROAD,8
precinct,ROCKFORD 01,4
precinct,ROCKFORD 02,2
precinct,ROCKFORD 03,2
precinct,ROCKFORD 04,2
precinct,ROCKFORD 05,2
precinct,ROCKFORD 12,2
precinct,ROCKFORD 13,2
precinct,ROCKFORD 14,2
precinct,ROCKFORD 15,2
precinct,ROCKFORD 25,2
precinct,ROCKFORD 26,2
precinct,ROCKFORD 27,2
precinct,ROCKFORD 28,4
precinct,ROCKFORD 30,2
precinct,ROCKFORD 31,2
precinct,ROCKFORD 32,2
precinct,ROCKFORD 33,2
precinct,ROCKFORD 34,2
precinct,ROCKFORD 35,2
precinct,ROCKFORD 37,2
precinct,ROCKFORD 51,2
precinct,ROCKFORD 52,2
precinct,ROCKFORD 54,2
precinct,ROCKFORD 55,2
precinct,ROCKFORD 56,2
precinct,ROCKFORD 57,2
precinct,ROCKFORD 7,2
precinct,ROCKFORD 8,2
precinct,ROCKFORD 9,2
precinct,ROCKFORD CITY; 1,3
precinct,ROCKFORD CITY; 2,3
precinct,ROCKFORD P-01|2695,3
precinct,ROCKFORD TWP|150,3
precinct,ROCKFORD VILLAGE,44
precinct,ROCKFORD|145,3
precinct,ROCKLAND EAST,44
precinct,ROCKLAND TOWNSHIP; 1,4
precinct,ROCKLAND WEST,44
precinct,ROCKMART,4
precinct,ROCKPORT,2
precinct,ROCKSBURY TWP EAST|85,3
precinct,ROCKSBURY TWP WEST|90,3
precinct,ROCKTON 01,2
precinct,ROCKTON 10,2
precinct,ROCKTON 11,2
precinct,ROCKTON 12,2
precinct,ROCKTON 2,2
precinct,ROCKTON 3,2
precinct,ROCKTON 4,2
precinct,ROCKTON 5,2
precinct,ROCKTON 6,2
precinct,ROCKTON 7,2
precinct,ROCKTON 8,2
precinct,ROCKTON 9,2
precinct,ROCKVALE 1,1
precinct,ROCKVALE 2,1
precinct,ROCKVILLE (15),3
precinct,ROCKVILLE VOTING,4
precinct,ROCKVILLE|235,3
precinct,ROCKWELL TWP.|120,3
precinct,ROCKWOOD,3
precinct,ROCKWOOD CITY; 1,6
precinct,ROCKWOOD CITY; 2,6
precinct,ROCKWOOD PRCT 10,4
precinct,ROCKWOOD TWP.|125,3
precinct,ROCKWOOD TWP.|70,3
precinct,ROCKY BOY 5,3
precinct,ROCKY CREEK,12
precinct,ROCKY CREEK BAPTIST CH,5
precinct,ROCKY CREEK-VOTING HOUSE,5
precinct,ROCKY HD COMMUNITY HOUSE,5
precinct,ROCKY HEAD FT RUCKER ELEM,5
precinct,ROCKY MOUNT OS,8
precinct,ROCKY POINT 083,2
precinct,ROCKY RIVER-01-A,44
precinct,ROCKY RIVER-01-B,44
precinct,ROCKY RIVER-01-C,44
precinct,ROCKY RIVER-01-D,44
precinct,ROCKY RIVER-02-A,44
precinct,ROCKY RIVER-02-B,44
precinct,ROCKY RIVER-02-C,44
precinct,ROCKY RIVER-02-D,44
precinct,ROCKY RIVER-03-A,44
precinct,ROCKY RIVER-03-B,44
precinct,ROCKY RIVER-03-C,44
precinct,ROCKY RIVER-03-D,44
precinct,ROCKY RIVER-04-A,44
precinct,ROCKY RIVER-04-B,44
precinct,ROCKY RIVER-04-C,44
precinct,ROCKY RIVER-04-D,44
precinct,ROCKY RUN,2
precinct,ROCKYCREEK A,4
precinct,ROCKYCREEK B,8
precinct,ROCKYCREEK C,4
precinct,RODENTOWN COMM CTR,4
precinct,RODO101,2
precinct,RODO101A,2
precinct,RODO102,2
precinct,RODO102A,2
precinct,RODO103,2
precinct,RODO103A,2
precinct,RODO104,2
precinct,RODO104A,2
precinct,ROGERS,2
precinct,ROGERS CITY; 1,4
precinct,ROGERS CITY; 2,4
precinct,ROGERS P-01|2710,3
precinct,ROGERS P-02|2715,3
precinct,ROGERS POINT|237,3
precinct,ROGERS TOWNSHIP; 1,4
precinct,ROGERS TWP|240,3
precinct,ROGERSVILLE SENIOR CTR,5
precinct,ROHA-ROME/HALE,6
precinct,ROLL101,2
precinct,ROLL101A,2
precinct,ROLLA OUTSIDE SOUTH,3
precinct,ROLLA WARD 1,3
precinct,ROLLA WARD 2,3
precinct,ROLLA WARD 3,3
precinct,ROLLA WARD 4,3
precinct,ROLLA WARD 5,3
precinct,ROLLA WARD 6,3
precinct,ROLLAND TOWNSHIP; 1,6
precinct,ROLLIN TOWNSHIP; 1,3
precinct,ROLLING BAY 330,2
precinct,ROLLING FORKS TWP.|115,3
precinct,ROLLING GREEN,12
precinct,ROLLING GREEN TWP.|160,3
precinct,ROLLINGSTONE TWP|105,3
precinct,ROLLINGSTONE|100,3
precinct,ROLLIS TWP.|210,3
precinct,ROMBAUER,3
precinct,ROME 1,3
precinct,ROME 2,3
precinct,ROME TOWNSHIP,44
precinct,ROME TOWNSHIP; 1,3
precinct,ROME TWP.|130,3
precinct,ROMULUS CITY; 1,5
precinct,ROMULUS CITY; 10,5
precinct,ROMULUS CITY; 11,5
precinct,ROMULUS CITY; 12,5
precinct,ROMULUS CITY; 2,5
precinct,ROMULUS CITY; 3,5
precinct,ROMULUS CITY; 4,5
precinct,ROMULUS CITY; 5,5
precinct,ROMULUS CITY; 6,5
precinct,ROMULUS CITY; 7,5
precinct,ROMULUS CITY; 8,5
precinct,ROMULUS CITY; 9,5
precinct,ROMULUS FIRE DEPT_,4
precinct,RON 1 HD93,3
precinct,RON 2 HD15,3
precinct,RONALD,2
precinct,RONALD TOWNSHIP; 1,3
precinct,RONCREST,2
precinct,RONDO,12
precinct,ROODHOUSE 1,3
precinct,ROODHOUSE 2,3
precinct,ROODHOUSE 3,3
precinct,ROOKS CREEK,2
precinct,ROOME TWP.|385,3
precinct,ROOPVILLE (713),8
precinct,ROOSEVELT,4
precinct,ROOSEVELT PARK CITY; 1,6
precinct,ROOSEVELT PARK CITY; 2,6
precinct,ROOSEVELT TWP|205,3
precinct,ROOSEVELT TWP|260,3
precinct,ROOSEVELT|150,3
precinct,ROSA,5
precinct,ROSALIA 151,2
precinct,ROSALIA IN,2
precinct,ROSALIE COMMUNITY CTR_,5
precinct,ROSAMOND,3
precinct,ROSARIO,2
precinct,ROSCOE 01,2
precinct,ROSCOE 10,2
precinct,ROSCOE 11,2
precinct,ROSCOE 12,2
precinct,ROSCOE 13,2
precinct,ROSCOE 14,2
precinct,ROSCOE 15,2
precinct,ROSCOE 2,2
precinct,ROSCOE 3,2
precinct,ROSCOE 4,2
precinct,ROSCOE 5,2
precinct,ROSCOE 6,2
precinct,ROSCOE 7,2
precinct,ROSCOE 8,2
precinct,ROSCOE 9,2
precinct,ROSCOE TWP.|170,4
precinct,ROSCOE/CENTER,3
precinct,ROSCOE|245,3
precinct,ROSCOMMON TOWNSHIP; 1,6
precinct,ROSCOMMON TOWNSHIP; 2,6
precinct,ROSE,62
precinct,ROSE 1,1
precinct,ROSE 2,1
precinct,ROSE CITY; Ward 1; Precinct 1,6
precinct,ROSE CREEK|185,3
precinct,ROSE DELL TWP|100,3
precinct,ROSE HILL,13
precinct,ROSE HILL COMMUNITY CTR,5
precinct,ROSE LAKE TOWNSHIP; 1,6
precinct,ROSE TOWNSHIP; 1,11
precinct,ROSE TOWNSHIP; 2,5
precinct,ROSE TOWNSHIP; 3,5
precinct,ROSEAU|155,3
precinct,ROSEBUD,4
precinct,ROSEBUD TWP.|390,3
precinct,ROSECREEK,8
precinct,ROSEDALE,2
precinct,ROSEDALE #1A - INSIDE CITY,3
precinct,ROSEDALE #2 - OUTSIDE CITY,3
precinct,ROSEDALE 1B,3
precinct,ROSEDALE TWP|80,3
precinct,ROSEHILL TWP|90,3
precinct,ROSELAND TWP.|145,3
precinct,ROSEMONT,8
precinct,ROSEMOUNT P-1|4210,4
precinct,ROSEMOUNT P-2|4220,4
precinct,ROSEMOUNT P-3|4230,4
precinct,ROSEMOUNT P-4|4240,4
precinct,ROSEMOUNT P-5|4250,4
precinct,ROSEMOUNT P-6|4260,4
precinct,ROSEMOUNT P-7|4270,4
precinct,ROSENDALE TWP|90,3
precinct,ROSEVILLE,44
precinct,ROSEVILLE 1,2
precinct,ROSEVILLE 2,2
precinct,ROSEVILLE CITY; 1,4
precinct,ROSEVILLE CITY; 10,4
precinct,ROSEVILLE CITY; 11,4
precinct,ROSEVILLE CITY; 12,4
precinct,ROSEVILLE CITY; 13,4
precinct,ROSEVILLE CITY; 14,4
precinct,ROSEVILLE CITY; 15,4
precinct,ROSEVILLE CITY; 2,4
precinct,ROSEVILLE CITY; 3,4
precinct,ROSEVILLE CITY; 4,4
precinct,ROSEVILLE CITY; 5,4
precinct,ROSEVILLE CITY; 6,4
precinct,ROSEVILLE CITY; 7,4
precinct,ROSEVILLE CITY; 8,4
precinct,ROSEVILLE CITY; 9,4
precinct,ROSEVILLE P-01|430,4
precinct,ROSEVILLE P-02|440,4
precinct,ROSEVILLE P-03|450,4
precinct,ROSEVILLE P-04|460,4
precinct,ROSEVILLE P-05|470,4
precinct,ROSEVILLE P-06|480,4
precinct,ROSEVILLE P-07|490,4
precinct,ROSEVILLE P-08|500,4
precinct,ROSEVILLE P-09|510,4
precinct,ROSEVILLE P-10|520,4
precinct,ROSEVILLE TWP.|150,3
precinct,ROSEVILLE TWP|100,3
precinct,ROSEWOOD TWP|110,3
precinct,ROSING TOWNSHIP|210,3
precinct,ROSINTON METHODIST,4
precinct,ROSLYN 1,2
precinct,ROSLYN 2,2
precinct,ROSLYN OUTLYING,2
precinct,ROSS 1,5
precinct,ROSS 2,2
precinct,ROSS CANYON,2
precinct,ROSS LAKE TWP|265,3
precinct,ROSS TOWNSHIP; 1,4
precinct,ROSS TOWNSHIP; 2,4
precinct,ROSS TOWNSHIP|160,3
precinct,ROSS TWP 1,44
precinct,ROSS TWP 2,44
precinct,ROSS TWP 3,44
precinct,ROSS TWP 4,44
precinct,ROSS TWP 475,44
precinct,ROSS TWP 5,44
precinct,ROSS TWP 6,44
precinct,ROSS TWP 7,44
precinct,ROSSFORD A,44
precinct,ROSSFORD D,44
precinct,ROSSFORD F,44
precinct,ROSSFORD H,44
precinct,ROSSFORD I,44
precinct,ROSSIE PURCELL PUB LIBRAR,5
precinct,ROSSVILLE,4
precinct,ROST TWP.|120,3
precinct,ROTHSAY CITY|135,3
precinct,ROTHSAY|380,3
precinct,ROTHSCHILD,8
precinct,ROUND GROVE,2
precinct,ROUND GROVE TOWNSHIP|125,3
precinct,ROUND GROVE/EMERSON,4
precinct,ROUND ISLAND BAPTIST CHUR,5
precinct,ROUND LAKE TWP.|125,3
precinct,ROUND LAKE TWP|175,3
precinct,ROUND LAKE|115,3
precinct,ROUND MTN 12,4
precinct,ROUND O,13
precinct,ROUND PRAIRIE TWP|155,3
precinct,ROUNDHEAD,44
precinct,ROUNTREE,2
precinct,ROWA,8
precinct,ROWESVILLE,13
precinct,ROWLAND,2
precinct,ROWLAND ELEM,8
precinct,ROWLAND ROAD,8
precinct,ROWLETS,1
precinct,ROX4,8
precinct,ROXAND TOWNSHIP; 1,3
precinct,ROY DOWNS MEMORIAL LIBRARY,5
precinct,ROY MARTIN CENTER,5
precinct,ROY01,4
precinct,ROY010,4
precinct,ROY011,4
precinct,ROY012,4
precinct,ROY013,4
precinct,ROY014,4
precinct,ROY015,4
precinct,ROY016,4
precinct,ROY017,4
precinct,ROY018,4
precinct,ROY019,4
precinct,ROY02,4
precinct,ROY03,4
precinct,ROY04,4
precinct,ROY05,4
precinct,ROY06,4
precinct,ROY07,4
precinct,ROY08,4
precinct,ROY09,4
precinct,ROYAL,7
precinct,ROYAL OAK CITY; 1,4
precinct,ROYAL OAK CITY; 10,4
precinct,ROYAL OAK CITY; 11,4
precinct,ROYAL OAK CITY; 12,4
precinct,ROYAL OAK CITY; 13,4
precinct,ROYAL OAK CITY; 14,4
precinct,ROYAL OAK CITY; 15,4
precinct,ROYAL OAK CITY; 16,4
precinct,ROYAL OAK CITY; 17,4
precinct,ROYAL OAK CITY; 18,4
precinct,ROYAL OAK CITY; 19,4
precinct,ROYAL OAK CITY; 2,4
precinct,ROYAL OAK CITY; 20,4
precinct,ROYAL OAK CITY; 21,4
precinct,ROYAL OAK CITY; 22,4
precinct,ROYAL OAK CITY; 23,4
precinct,ROYAL OAK CITY; 24,4
precinct,ROYAL OAK CITY; 3,4
precinct,ROYAL OAK CITY; 4,4
precinct,ROYAL OAK CITY; 5,4
precinct,ROYAL OAK CITY; 6,4
precinct,ROYAL OAK CITY; 7,4
precinct,ROYAL OAK CITY; 8,4
precinct,ROYAL OAK CITY; 9,4
precinct,ROYAL OAK TOWNSHIP; 1,4
precinct,ROYAL OAK TOWNSHIP; 2,4
precinct,ROYAL OAKS,12
precinct,ROYAL TWP|85,3
precinct,ROYALTON,44
precinct,ROYALTON TOWNSHIP; 1,4
precinct,ROYALTON TOWNSHIP; 2,4
precinct,ROYALTON TWP.|205,3
precinct,ROYALTON|215,3
precinct,ROYALTON|67,3
precinct,ROZETTA,2
precinct,ROZR,8
precinct,RP20,8
precinct,RR,8
precinct,RR 10,12
precinct,RR 11,12
precinct,RR 3,12
precinct,RR 4,12
precinct,RR 5,12
precinct,RR 7,12
precinct,RR 9,12
precinct,RR1-2,12
precinct,RRC,12
precinct,RS 1st Congregation Church 4-4,5
precinct,RS 1st United Meth. Church 3-2,5
precinct,RS 1st United Meth. Church 3-3,5
precinct,RS Civic Center 3-4,5
precinct,RS Civic Center 6-1,5
precinct,RS Co. Events Complex 6-2,5
precinct,RS Co. Events Complex 6-4,5
precinct,RS Co. Events Complex 7-1,5
precinct,RS Co. Events Complex 7-2,5
precinct,RS SWC HHS Building 3-5,5
precinct,RS SWC HHS Building 4-3,5
precinct,RS School Admin. Bldg. 5-3,5
precinct,RS School Admin. Bldg. 5-4,5
precinct,RS Western WY College 5-1,5
precinct,RS Western WY College 5-2,5
precinct,RS Western WY College 6-3,5
precinct,RS White Mntn. Library 5-5,5
precinct,RS White Mountain Library 4-2,5
precinct,RU0001,2
precinct,RU0002,2
precinct,RU0003,2
precinct,RU0004,2
precinct,RU0005,2
precinct,RU0006,2
precinct,RU0007,2
precinct,RU0008,2
precinct,RU0009,2
precinct,RUBICON 1,3
precinct,RUBICON TOWNSHIP; 1,4
precinct,RUBY,11
precinct,RUDYARD TOWNSHIP; 1,4
precinct,RUFFIN,13
precinct,RUGGLES,44
precinct,RUGGS LAKE,2
precinct,RUMA,3
precinct,RUMLEY TWP/VIL,44
precinct,RUNEBERG TWP|180,3
precinct,RUNNELLS,12
precinct,RUNNING LAKE,8
precinct,RURAL,3
precinct,RURAL ASOTIN,2
precinct,RURAL BENTON/BENTON,4
precinct,RURAL BLACK HAWK #15,2
precinct,RURAL CANAAN,4
precinct,RURAL HOME COUNTY BLDG,5
precinct,RURAL OGALLALA,1
precinct,RURAL STURGIS #7,2
precinct,RUSH,2
precinct,RUSH CITY|70,3
precinct,RUSH HILL,7
precinct,RUSH LAKE TWP|385,3
precinct,RUSH TOWNSHIP; 1,6
precinct,RUSHCREEK A,44
precinct,RUSHCREEK B,44
precinct,RUSHENVILLE BAPTIST,5
precinct,RUSHFORD VILLAGE|160,3
precinct,RUSHFORD|155,3
precinct,RUSHMORE|120,3
precinct,RUSHSEBA TWP|75,3
precinct,RUSHVILLE 1,3
precinct,RUSHVILLE 2,3
precinct,RUSHVILLE 3,3
precinct,RUSHVILLE 4,3
precinct,RUSHVILLE MASONIC LODGE,4
precinct,RUSSELL 27,1
precinct,RUSSELL 90,3
precinct,RUSSELL 99N,3
precinct,RUSSELL 99S,3
precinct,RUSSELL COUNTY COURTHOUSE,5
precinct,RUSSELL VT CTR BOBO SCH,4
precinct,RUSSELLVILLE,8
precinct,RUSSELLVILLE ELEC_ PCT2-5,4
precinct,RUSSELLVILLE HIGH PRCT2-1,4
precinct,RUSSELL|145,3
precinct,RUSSIA TWP.|395,3
precinct,RUSSOM ELEM SCH,4
precinct,RUST TOWNSHIP; 1,4
precinct,RUTH A,3
precinct,RUTH B,3
precinct,RUTH B RURAL,3
precinct,RUTH C,3
precinct,RUTH C RURAL / SUNSET COVE,3
precinct,RUTHTON|105,3
precinct,RUTLAND 1,9
precinct,RUTLAND 2,9
precinct,RUTLAND 3,1
precinct,RUTLAND TOWNSHIP; 1,3
precinct,RUTLAND TOWNSHIP; 2,3
precinct,RUTLAND TWP.|165,3
precinct,RUTLEDGE,3
precinct,RUTLEDGE COMMUNITY CTR_,5
precinct,RUTLEDGE|207,3
precinct,RUYLE,2
precinct,RV-01:01,3
precinct,RV-01:02,3
precinct,RVRD,8
precinct,RW01,8
precinct,RW02,8
precinct,RW03,8
precinct,RW04,8
precinct,RW05,8
precinct,RW06,8
precinct,RW07A,8
precinct,RW07B,8
precinct,RW08,8
precinct,RW09,8
precinct,RW10,8
precinct,RW11A,8
precinct,RW12,8
precinct,RW13,8
precinct,RW16,8
precinct,RW17,8
precinct,RW19,8
precinct,RW20,8
precinct,RW21,8
precinct,RW22A,8
precinct,RX,12
precinct,RYE BYRD VOL FIRE DEPT,4
precinct,RYEGATE,3
precinct,RYNO,1
precinct,R_ S_ LIMBAUGH COMM_ CTR,5
precinct,Rabon's X Roads,12
precinct,Rabun,4
precinct,Raccoon,1
precinct,Racepond,4
precinct,Radium Middle School,8
precinct,Rafter J 1-7,5
precinct,Ragan,8
precinct,Rainbow Firehouse,6
precinct,Rainey,4
precinct,Rainier 01,2
precinct,Rainier 02,2
precinct,Rainwater,8
precinct,Rally Hill 11-1|19,2
precinct,Ralston,2
precinct,Ramah,8
precinct,Ramapo 1,3
precinct,Ramapo 10,3
precinct,Ramapo 100,3
precinct,Ramapo 101,3
precinct,Ramapo 102,3
precinct,Ramapo 103,3
precinct,Ramapo 104,3
precinct,Ramapo 105,3
precinct,Ramapo 106,3
precinct,Ramapo 107,3
precinct,Ramapo 108,3
precinct,Ramapo 109,3
precinct,Ramapo 11,3
precinct,Ramapo 110,3
precinct,Ramapo 12,3
precinct,Ramapo 13,3
precinct,Ramapo 14,3
precinct,Ramapo 15,3
precinct,Ramapo 16,3
precinct,Ramapo 17,3
precinct,Ramapo 18,3
precinct,Ramapo 19,3
precinct,Ramapo 2,3
precinct,Ramapo 20,3
precinct,Ramapo 21,3
precinct,Ramapo 22,3
precinct,Ramapo 23,3
precinct,Ramapo 24,3
precinct,Ramapo 25,3
precinct,Ramapo 26,3
precinct,Ramapo 27,3
precinct,Ramapo 28,3
precinct,Ramapo 29,3
precinct,Ramapo 3,3
precinct,Ramapo 30,3
precinct,Ramapo 31,3
precinct,Ramapo 32,3
precinct,Ramapo 33,3
precinct,Ramapo 34,3
precinct,Ramapo 35,3
precinct,Ramapo 36,3
precinct,Ramapo 37,3
precinct,Ramapo 38,3
precinct,Ramapo 39,3
precinct,Ramapo 4,3
precinct,Ramapo 40,3
precinct,Ramapo 41,3
precinct,Ramapo 42,3
precinct,Ramapo 43,3
precinct,Ramapo 44,3
precinct,Ramapo 45,3
precinct,Ramapo 46,3
precinct,Ramapo 47,3
precinct,Ramapo 48,3
precinct,Ramapo 49,3
precinct,Ramapo 5,3
precinct,Ramapo 50,3
precinct,Ramapo 51,3
precinct,Ramapo 52,3
precinct,Ramapo 53,3
precinct,Ramapo 54,3
precinct,Ramapo 55,3
precinct,Ramapo 56,3
precinct,Ramapo 57,3
precinct,Ramapo 58,3
precinct,Ramapo 59,3
precinct,Ramapo 6,3
precinct,Ramapo 60,3
precinct,Ramapo 61,3
precinct,Ramapo 62,3
precinct,Ramapo 63,3
precinct,Ramapo 64,3
precinct,Ramapo 65,3
precinct,Ramapo 66,3
precinct,Ramapo 67,3
precinct,Ramapo 68,3
precinct,Ramapo 69,3
precinct,Ramapo 7,3
precinct,Ramapo 70,3
precinct,Ramapo 71,3
precinct,Ramapo 72,3
precinct,Ramapo 73,3
precinct,Ramapo 74,3
precinct,Ramapo 75,3
precinct,Ramapo 76,3
precinct,Ramapo 77,3
