variable,value,count
county_ansi,1501502.0,9
county_ansi,1513272.0,310
county_ansi,1513273.0,45
county_ansi,1513274.0,358
county_ansi,1513275.0,105
county_ansi,1513302.0,3151
county_ansi,1514052.0,342
county_ansi,1529156.0,846
county_ansi,1529157.0,297
county_ansi,1529159.0,13024
county_ansi,1529219.0,208
county_ansi,1529220.0,278
county_ansi,1529221.0,821
county_ansi,1529222.0,16184
county_ansi,1529223.0,1914
county_ansi,1529224.0,872
county_ansi,1529225.0,3371
county_ansi,1529226.0,2689
county_ansi,1531341.0,656
county_ansi,1531402.0,1022
county_ansi,1531601.0,226
county_ansi,1531818.0,510
county_ansi,1531819.0,384
county_ansi,1531820.0,1028
county_ansi,1531821.0,209
county_ansi,1531822.0,1458
county_ansi,1531823.0,850
county_ansi,1531924.0,778
county_ansi,1531926.0,643
county_ansi,1531927.0,825
county_ansi,1531928.0,2035
county_ansi,1531929.0,1082
county_ansi,1531930.0,550
county_ansi,1531931.0,107
county_ansi,1531932.0,890
county_ansi,1531933.0,58
county_ansi,1531936.0,236
county_ansi,1533500.0,82
county_ansi,1533501.0,289
county_ansi,1533502.0,150
county_ansi,1550008.0,594
county_ansi,1550009.0,234
county_ansi,1550010.0,18
county_ansi,1550012.0,468
county_ansi,1550025.0,384
county_ansi,1550027.0,168
county_ansi,1550028.0,96
county_ansi,1550036.0,38
county_ansi,1550037.0,369
county_ansi,1550040.0,210
county_ansi,1550042.0,91
county_ansi,1550044.0,135
county_ansi,1550047.0,783
county_ansi,1550048.0,108
county_ansi,1550050.0,140
county_ansi,1550056.0,114
county_ansi,1557518.0,203
county_ansi,1557645.0,528
county_ansi,1560254.0,240
county_ansi,1560558.0,621
county_ansi,1581060.0,40
county_ansi,1581061.0,52
county_ansi,1581062.0,74
county_ansi,1581063.0,58
county_ansi,1581064.0,194
county_ansi,1581065.0,46
county_ansi,1581066.0,48
county_ansi,1581067.0,70
county_ansi,1581068.0,88
county_ansi,1581069.0,102
county_ansi,1581070.0,117
county_ansi,1581071.0,54
county_ansi,1581072.0,476
county_ansi,1581073.0,122
county_ansi,1581074.0,42
county_ansi,1581075.0,78
county_ansi,1581076.0,105
county_ansi,1581077.0,164
county_ansi,1581078.0,16
county_ansi,1581079.0,132
county_ansi,1581080.0,34
county_ansi,1581081.0,110
county_ansi,1581082.0,50
county_ansi,1581083.0,32
county_ansi,1581084.0,58
county_ansi,1581085.0,45
county_ansi,1581086.0,62
county_ansi,1581087.0,72
county_ansi,1581088.0,64
county_ansi,1581089.0,232
county_ansi,1581090.0,28
county_ansi,1581091.0,108
county_ansi,1581092.0,84
county_ansi,1581093.0,54
county_ansi,1581094.0,54
county_ansi,1581095.0,86
county_ansi,1581096.0,216
county_ansi,1581097.0,64
county_ansi,1581098.0,38
county_ansi,1581099.0,4
county_ansi,1581100.0,952
county_ansi,1581101.0,88
county_ansi,1581102.0,60
county_ansi,1581103.0,58
county_ansi,1581104.0,196
county_ansi,1581105.0,104
county_ansi,1581106.0,22
county_ansi,1581107.0,56
county_ansi,1581108.0,111
county_ansi,1581109.0,94
county_ansi,1581110.0,46
county_ansi,1581111.0,207
county_ansi,1581112.0,68
county_ansi,1581113.0,192
county_ansi,1581114.0,99
county_ansi,1581115.0,86
county_ansi,1581116.0,42
county_ansi,1581117.0,86
county_ansi,1581118.0,128
county_ansi,1581119.0,54
county_ansi,1581120.0,52
county_ansi,1581121.0,66
county_ansi,1581122.0,30
county_ansi,1581123.0,84
county_ansi,1581124.0,50
county_ansi,1581125.0,88
county_ansi,1581126.0,394
county_ansi,1581127.0,117
county_ansi,1581128.0,52
county_ansi,1581129.0,164
county_ansi,1581130.0,90
county_ansi,1581833.0,126
county_ansi,1637566.0,4
county_ansi,1669428.0,26
county_ansi,1671316.0,464
county_ansi,1671513.0,1572
county_ansi,1671693.0,748
county_ansi,1671894.0,1516
county_ansi,1672039.0,924
county_ansi,1672399.0,1820
county_ansi,1672699.0,576
county_ansi,1673011.0,364
county_ansi,1673298.0,496
county_ansi,1673358.0,788
county_ansi,1673547.0,1000
county_ansi,1673675.0,33
county_ansi,1673774.0,4
county_ansi,1674058.0,56
county_ansi,1674271.0,24
county_ansi,1674418.0,57
county_ansi,1674818.0,90
county_ansi,1674917.0,45
county_ansi,1677577.0,18
county_ansi,1678557.0,10
county_ansi,1678923.0,40
county_ansi,1685718.0,1788
county_ansi,1686112.0,6152
county_ansi,1686467.0,1276
county_ansi,1686953.0,1364
county_ansi,1687424.0,13240
county_ansi,1687740.0,1360
county_ansi,1687995.0,184
county_ansi,1687999.0,252
county_ansi,1688000.0,312
county_ansi,1688004.0,328
county_ansi,1688005.0,224
county_ansi,1688166.0,7368
county_ansi,1688745.0,12
county_ansi,1688746.0,28
county_ansi,1689049.0,45
county_ansi,1689673.0,60
county_ansi,1689856.0,152
county_ansi,1690562.0,12
county_ansi,1690739.0,21
county_ansi,1694477.0,4524
county_ansi,1694833.0,16936
county_ansi,1696629.0,1
county_ansi,1696800.0,273
county_ansi,1696945.0,90
county_ansi,1697238.0,112
county_ansi,1702363.0,11411
county_ansi,1702364.0,164
county_ansi,1702365.0,170
county_ansi,1702366.0,204
county_ansi,1702367.0,55
county_ansi,1702368.0,104
county_ansi,1702369.0,64
county_ansi,1702370.0,45
county_ansi,1702371.0,117
county_ansi,1702378.0,15
county_ansi,1702381.0,6945
county_ansi,1702382.0,1335
county_ansi,1713506.0,80
county_ansi,1714220.0,247
county_ansi,1715338.0,13
county_ansi,1715632.0,7
county_ansi,1715847.0,4
county_ansi,1716058.0,12
county_ansi,1716270.0,3
county_ansi,1716521.0,85
county_ansi,1716795.0,29
county_ansi,1717163.0,117
county_ansi,1717539.0,270
county_ansi,1717890.0,210
county_ansi,1718426.0,536
county_ansi,1718557.0,126
county_ansi,1718644.0,24
county_ansi,1719558.0,220
county_ansi,1719560.0,5
county_ansi,1719563.0,9
county_ansi,1719566.0,10
county_ansi,1719569.0,5
county_ansi,1719572.0,8
county_ansi,1719575.0,717
county_ansi,1719578.0,20
county_ansi,1719582.0,73
county_ansi,1719584.0,28
county_ansi,1719587.0,24
county_ansi,1719590.0,4
county_ansi,1719593.0,18
county_ansi,1719596.0,624
county_ansi,1719600.0,3
county_ansi,1719602.0,4
county_ansi,1719605.0,8
county_ansi,1719607.0,48
county_ansi,1719611.0,168
county_ansi,1719614.0,30
county_ansi,1719617.0,74
county_ansi,1719619.0,26
county_ansi,1719622.0,138
county_ansi,1719625.0,25
county_ansi,1719627.0,16
county_ansi,1720018.0,10
county_ansi,1720021.0,39
county_ansi,1720023.0,13
county_ansi,1720027.0,132
county_ansi,1720030.0,36
county_ansi,1720033.0,26
county_ansi,1720036.0,4
county_ansi,1720038.0,28
county_ansi,1720045.0,30
county_ansi,1720048.0,51
county_ansi,1720053.0,160
county_ansi,1720109.0,42
county_ansi,1720111.0,29
county_ansi,1722470.0,10
county_ansi,1723078.0,2
county_ansi,1784766.0,465333
county_ansi,1784833.0,4
county_ansi,1784865.0,15
county_ansi,1784866.0,3
county_ansi,1784941.0,31
county_ansi,1784987.0,30
county_ansi,1785010.0,6
county_ansi,1785094.0,132
county_ansi,1785231.0,45
county_ansi,1789069.0,32
county_ansi,1789071.0,27
county_ansi,1789072.0,56
county_ansi,1789073.0,1235
county_ansi,1789077.0,52
county_ansi,1796943.0,42
county_ansi,1945881.0,296
county_fips,1001.0,286
county_fips,1003.0,638
county_fips,1005.0,109
county_fips,1007.0,90
county_fips,1009.0,281
county_fips,1011.0,187
county_fips,1013.0,117
county_fips,1015.0,188
county_fips,1017.0,184
county_fips,1019.0,400
county_fips,1021.0,260
county_fips,1023.0,191
county_fips,1025.0,279
county_fips,1027.0,201
county_fips,1029.0,123
county_fips,1031.0,237
county_fips,1033.0,424
county_fips,1035.0,382
county_fips,1037.0,189
county_fips,1039.0,432
county_fips,1041.0,69
county_fips,1043.0,261
county_fips,1045.0,180
county_fips,1047.0,292
county_fips,1049.0,646
county_fips,1051.0,438
county_fips,1053.0,156
county_fips,1055.0,312
county_fips,1057.0,237
county_fips,1059.0,770
county_fips,1061.0,188
county_fips,1063.0,54
county_fips,1065.0,72
county_fips,1067.0,141
county_fips,1069.0,276
county_fips,1071.0,569
county_fips,1073.0,2272
county_fips,1075.0,348
county_fips,1077.0,612
county_fips,1079.0,204
county_fips,1081.0,110
county_fips,1083.0,207
county_fips,1085.0,82
county_fips,1087.0,137
county_fips,1089.0,699
county_fips,1091.0,142
county_fips,1093.0,236
county_fips,1095.0,246
county_fips,1097.0,1728
county_fips,1099.0,332
county_fips,1101.0,1135
county_fips,1103.0,444
county_fips,1105.0,58
county_fips,1107.0,84
county_fips,1109.0,216
county_fips,1111.0,384
county_fips,1113.0,227
county_fips,1115.0,448
county_fips,1117.0,677
county_fips,1119.0,135
county_fips,1121.0,223
county_fips,1123.0,334
county_fips,1125.0,325
county_fips,1127.0,796
county_fips,1129.0,223
county_fips,1131.0,307
county_fips,1133.0,355
county_fips,4001.0,12215
county_fips,4003.0,8625
county_fips,4005.0,25590
county_fips,4007.0,6522
county_fips,4009.0,3858
county_fips,4011.0,1200
county_fips,4012.0,1983
county_fips,4013.0,117079
county_fips,4015.0,4878
county_fips,4017.0,4750
county_fips,4019.0,70524
county_fips,4021.0,28056
county_fips,4023.0,7035
county_fips,4025.0,11540
county_fips,4027.0,12124
county_fips,5001.0,6472
county_fips,5003.0,1675
county_fips,5005.0,1588
county_fips,5007.0,9802
county_fips,5009.0,3364
county_fips,5011.0,735
county_fips,5013.0,1088
county_fips,5015.0,1620
county_fips,5017.0,522
county_fips,5019.0,1106
county_fips,5021.0,825
county_fips,5023.0,2016
county_fips,5025.0,892
county_fips,5027.0,2640
county_fips,5029.0,954
county_fips,5031.0,8945
county_fips,5033.0,3120
county_fips,5035.0,1212
county_fips,5037.0,1616
county_fips,5039.0,368
county_fips,5041.0,1136
county_fips,5043.0,615
county_fips,5045.0,3528
county_fips,5047.0,1647
county_fips,5049.0,920
county_fips,5051.0,12292
county_fips,5053.0,944
county_fips,5055.0,2896
county_fips,5057.0,876
county_fips,5059.0,2236
county_fips,5061.0,1785
county_fips,5063.0,1350
county_fips,5065.0,2848
county_fips,5067.0,7292
county_fips,5069.0,13004
county_fips,5071.0,1748
county_fips,5073.0,1424
county_fips,5075.0,1925
county_fips,5077.0,435
county_fips,5079.0,1070
county_fips,5081.0,1376
county_fips,5083.0,2520
county_fips,5085.0,2280
county_fips,5087.0,1250
county_fips,5089.0,2535
county_fips,5091.0,1232
county_fips,5093.0,1293
county_fips,5095.0,880
county_fips,5097.0,474
county_fips,5099.0,368
county_fips,5101.0,684
county_fips,5103.0,308
county_fips,5105.0,1032
county_fips,5107.0,1606
county_fips,5109.0,665
county_fips,5111.0,775
county_fips,5113.0,704
county_fips,5115.0,3615
county_fips,5117.0,1664
county_fips,5119.0,12210
county_fips,5121.0,2440
county_fips,5123.0,501
county_fips,5125.0,2635
county_fips,5127.0,2480
county_fips,5129.0,896
county_fips,5131.0,18624
county_fips,5133.0,850
county_fips,5135.0,1640
county_fips,5137.0,1465
county_fips,5139.0,406
county_fips,5141.0,1848
county_fips,5143.0,14280
county_fips,5145.0,31893
county_fips,5147.0,600
county_fips,5149.0,1428
county_fips,8001.0,1050
county_fips,8005.0,2547
county_fips,8011.0,10
county_fips,8013.0,910
county_fips,8014.0,296
county_fips,8015.0,30
county_fips,8019.0,18
county_fips,8029.0,40
county_fips,8031.0,8696
county_fips,8033.0,8
county_fips,8035.0,505
county_fips,8037.0,60
county_fips,8041.0,1452
county_fips,8053.0,2
county_fips,8059.0,2908
county_fips,8065.0,12
county_fips,8069.0,1032
county_fips,8075.0,32
county_fips,8077.0,228
county_fips,8079.0,2
county_fips,8095.0,16
county_fips,8103.0,10
county_fips,8111.0,2
county_fips,8115.0,10
county_fips,8117.0,40
county_fips,8123.0,48
county_fips,10001.0,276
county_fips,10003.0,3146
county_fips,10005.0,124
county_fips,11001.0,1335
county_fips,12001.0,252
county_fips,12003.0,63
county_fips,12005.0,280
county_fips,12007.0,160
county_fips,12009.0,840
county_fips,12011.0,9840
county_fips,12013.0,146
county_fips,12015.0,477
county_fips,12017.0,469
county_fips,12019.0,353
county_fips,12021.0,1014
county_fips,12023.0,44
county_fips,12027.0,180
county_fips,12029.0,90
county_fips,12031.0,1254
county_fips,12033.0,954
county_fips,12035.0,203
county_fips,12037.0,88
county_fips,12039.0,250
county_fips,12041.0,40
county_fips,12043.0,117
county_fips,12045.0,45
county_fips,12047.0,56
county_fips,12049.0,108
county_fips,12051.0,76
county_fips,12053.0,298
county_fips,12055.0,254
county_fips,12057.0,4984
county_fips,12059.0,104
county_fips,12061.0,1739
county_fips,12063.0,64
county_fips,12065.0,144
county_fips,12067.0,20
county_fips,12069.0,2357
county_fips,12071.0,3154
county_fips,12073.0,3062
county_fips,12075.0,26
county_fips,12077.0,88
county_fips,12079.0,88
county_fips,12081.0,585
county_fips,12083.0,1000
county_fips,12085.0,210
county_fips,12086.0,3768
county_fips,12087.0,403
county_fips,12089.0,210
county_fips,12091.0,178
county_fips,12093.0,99
county_fips,12095.0,6739
county_fips,12097.0,1070
county_fips,12099.0,10350
county_fips,12101.0,936
county_fips,12103.0,2393
county_fips,12105.0,2342
county_fips,12107.0,245
county_fips,12109.0,570
county_fips,12111.0,271
county_fips,12113.0,82
county_fips,12115.0,2638
county_fips,12117.0,1228
county_fips,12119.0,171
county_fips,12121.0,160
county_fips,12123.0,163
county_fips,12125.0,18
county_fips,12127.0,1464
county_fips,12129.0,48
county_fips,12131.0,115
county_fips,12133.0,96
county_fips,13001.0,312
county_fips,13003.0,160
county_fips,13005.0,200
county_fips,13007.0,200
county_fips,13009.0,428
county_fips,13011.0,572
county_fips,13013.0,544
county_fips,13015.0,428
county_fips,13017.0,80
county_fips,13019.0,288
county_fips,13021.0,924
county_fips,13023.0,36
county_fips,13025.0,96
county_fips,13027.0,232
county_fips,13029.0,392
county_fips,13031.0,804
county_fips,13033.0,564
county_fips,13035.0,132
county_fips,13037.0,88
county_fips,13039.0,464
county_fips,13043.0,160
county_fips,13045.0,988
county_fips,13047.0,332
county_fips,13049.0,236
county_fips,13051.0,4524
county_fips,13053.0,32
county_fips,13055.0,520
county_fips,13057.0,1788
county_fips,13059.0,576
county_fips,13061.0,132
county_fips,13063.0,1820
county_fips,13065.0,160
county_fips,13067.0,6152
county_fips,13069.0,228
county_fips,13071.0,908
county_fips,13073.0,2052
county_fips,13075.0,352
county_fips,13077.0,856
county_fips,13079.0,352
county_fips,13081.0,188
county_fips,13083.0,280
county_fips,13085.0,108
county_fips,13087.0,224
county_fips,13089.0,13240
county_fips,13091.0,356
county_fips,13093.0,108
county_fips,13095.0,852
county_fips,13097.0,1276
county_fips,13099.0,584
county_fips,13101.0,32
county_fips,13103.0,644
county_fips,13105.0,328
county_fips,13107.0,376
county_fips,13109.0,48
county_fips,13111.0,480
county_fips,13113.0,1360
county_fips,13115.0,900
county_fips,13117.0,788
county_fips,13119.0,224
county_fips,13121.0,16936
county_fips,13123.0,416
county_fips,13125.0,256
county_fips,13127.0,1572
county_fips,13129.0,432
county_fips,13131.0,376
county_fips,13133.0,260
county_fips,13135.0,7368
county_fips,13137.0,344
county_fips,13139.0,1364
county_fips,13141.0,320
county_fips,13143.0,460
county_fips,13145.0,288
county_fips,13147.0,184
county_fips,13149.0,144
county_fips,13151.0,1516
county_fips,13153.0,748
county_fips,13155.0,300
county_fips,13157.0,1020
county_fips,13159.0,92
county_fips,13161.0,252
county_fips,13163.0,264
county_fips,13165.0,112
county_fips,13167.0,136
county_fips,13169.0,360
county_fips,13171.0,224
county_fips,13173.0,116
county_fips,13175.0,396
county_fips,13177.0,244
county_fips,13179.0,752
county_fips,13181.0,312
county_fips,13183.0,188
county_fips,13185.0,664
county_fips,13187.0,28
county_fips,13189.0,500
county_fips,13191.0,164
county_fips,13193.0,108
county_fips,13195.0,328
county_fips,13197.0,232
county_fips,13199.0,784
county_fips,13201.0,52
county_fips,13205.0,484
county_fips,13207.0,336
county_fips,13209.0,176
county_fips,13211.0,180
county_fips,13213.0,224
county_fips,13215.0,1568
county_fips,13217.0,1000
county_fips,13219.0,880
county_fips,13221.0,108
county_fips,13223.0,756
county_fips,13225.0,240
county_fips,13227.0,364
county_fips,13229.0,196
county_fips,13231.0,220
county_fips,13233.0,276
county_fips,13235.0,36
county_fips,13237.0,168
county_fips,13239.0,40
county_fips,13241.0,40
county_fips,13243.0,224
county_fips,13245.0,3036
county_fips,13247.0,648
county_fips,13249.0,36
county_fips,13251.0,352
county_fips,13253.0,132
county_fips,13255.0,540
county_fips,13257.0,32
county_fips,13259.0,104
county_fips,13261.0,308
county_fips,13263.0,292
county_fips,13265.0,56
county_fips,13267.0,244
county_fips,13269.0,88
county_fips,13271.0,272
county_fips,13273.0,172
county_fips,13275.0,668
county_fips,13277.0,316
county_fips,13279.0,140
county_fips,13281.0,176
county_fips,13283.0,112
county_fips,13285.0,496
county_fips,13287.0,120
county_fips,13289.0,188
county_fips,13291.0,264
county_fips,13293.0,116
county_fips,13295.0,396
county_fips,13297.0,720
county_fips,13299.0,380
county_fips,13301.0,48
county_fips,13303.0,200
county_fips,13305.0,368
county_fips,13307.0,44
county_fips,13309.0,96
county_fips,13311.0,652
county_fips,13313.0,836
county_fips,13315.0,232
county_fips,13317.0,208
county_fips,13319.0,224
county_fips,13321.0,608
county_fips,15001.0,828
county_fips,15003.0,22344
county_fips,15007.0,1584
county_fips,15009.0,3276
county_fips,17001.0,74
county_fips,17009.0,14
county_fips,17013.0,9
county_fips,17017.0,21
county_fips,17031.0,465333
county_fips,17061.0,25
county_fips,17067.0,3
county_fips,17083.0,25
county_fips,17099.0,5
county_fips,17105.0,4
county_fips,17107.0,1
county_fips,17113.0,4
county_fips,17117.0,64
county_fips,17119.0,5
county_fips,17123.0,5
county_fips,17125.0,22
county_fips,17129.0,1
county_fips,17133.0,15
county_fips,17135.0,3
county_fips,17137.0,41
county_fips,17149.0,31
county_fips,17163.0,30
county_fips,17167.0,6
county_fips,17171.0,11
county_fips,17179.0,132
county_fips,17203.0,45
county_fips,18007.0,45
county_fips,18011.0,159
county_fips,18013.0,36
county_fips,18015.0,57
county_fips,18021.0,69
county_fips,18037.0,120
county_fips,18039.0,351
county_fips,18041.0,84
county_fips,18043.0,180
county_fips,18045.0,54
county_fips,18047.0,69
county_fips,18049.0,51
county_fips,18099.0,90
county_fips,18101.0,54
county_fips,18111.0,72
county_fips,18127.0,369
county_fips,18141.0,672
county_fips,18169.0,78
county_fips,18171.0,39
county_fips,18173.0,177
county_fips,18175.0,60
county_fips,18177.0,177
county_fips,18179.0,66
county_fips,18181.0,57
county_fips,18183.0,102
county_fips,21001.0,56
county_fips,21003.0,108
county_fips,21005.0,56
county_fips,21007.0,48
county_fips,21009.0,340
county_fips,21011.0,131
county_fips,21013.0,234
county_fips,21015.0,663
county_fips,21017.0,84
county_fips,21019.0,329
county_fips,21021.0,188
county_fips,21023.0,52
county_fips,21025.0,86
county_fips,21029.0,505
county_fips,21031.0,80
county_fips,21033.0,99
county_fips,21035.0,200
county_fips,21037.0,498
county_fips,21039.0,26
county_fips,21041.0,89
county_fips,21043.0,182
county_fips,21045.0,28
county_fips,21047.0,498
county_fips,21049.0,167
county_fips,21051.0,82
county_fips,21053.0,48
county_fips,21055.0,66
county_fips,21057.0,41
county_fips,21059.0,1788
county_fips,21061.0,36
county_fips,21065.0,49
county_fips,21067.0,1273
county_fips,21069.0,89
county_fips,21071.0,161
county_fips,21073.0,307
county_fips,21075.0,56
county_fips,21077.0,50
county_fips,21079.0,30
county_fips,21081.0,127
county_fips,21083.0,254
county_fips,21085.0,132
county_fips,21087.0,50
county_fips,21089.0,240
county_fips,21091.0,90
county_fips,21093.0,415
county_fips,21095.0,253
county_fips,21097.0,167
county_fips,21101.0,587
county_fips,21103.0,151
county_fips,21105.0,44
county_fips,21107.0,356
county_fips,21109.0,52
