variable,value,count
precinct,NAUVOO,4
precinct,NAUVOO CITY HALL,6
precinct,NAVARRE A,6
precinct,NAVY YARD CITY 095,2
precinct,NAZARENE,5
precinct,NAZARENE BAPTIST CHURCH,5
precinct,NB,24
precinct,NB01,12
precinct,NB35,12
precinct,NBCK,12
precinct,NC,12
precinct,NCGR1,12
precinct,NCGR2,12
precinct,NCLAY1,12
precinct,NCLAY2,12
precinct,NCMC,5
precinct,NCOL 001,10
precinct,NCOL 002,10
precinct,NCOL 003,10
precinct,NCRK,12
precinct,NCYN101,2
precinct,NCYN101A,2
precinct,ND State Capitol Building,5
precinct,NDRI,12
precinct,NE,12
precinct,NE Blnd,4
precinct,NE Minot Dist 3,5
precinct,NE Minot Dist 40,5
precinct,NE/NWHICKORY/COIN/LNG CRK,25
precinct,NE/SE,6
precinct,NE11,4
precinct,NE21,4
precinct,NE22A,12
precinct,NE22B,12
precinct,NEAH BAY 252,2
precinct,NEBO,12
precinct,NEBO ELEMENTARY SCH,12
precinct,NEBRASKA 1,5
precinct,NEBRASKA 223,2
precinct,NECTAR,5
precinct,NEE0060,2
precinct,NEE0060A,2
precinct,NEE0061,2
precinct,NEE0061A,2
precinct,NEEL VOLUNTEER FIRE DEPT,5
precinct,NEELY FARMS,13
precinct,NEELYVILLE,5
precinct,NEESE,12
precinct,NEESES-LIVINGSTON,13
precinct,NEHALEM,7
precinct,NEIGHBORHOOD FCLTY,5
precinct,NELL HOLCOMB PRECINCT,5
precinct,NELSON,21
precinct,NELSON CREEK,2
precinct,NELSONVILLE 1,6
precinct,NELSONVILLE 2,6
precinct,NELSONVILLE 3,6
precinct,NELSONVILLE 4,6
precinct,NENP,12
precinct,NEOGA 1,5
precinct,NEOGA 2,5
precinct,NEOSHO #1 PRECINCT,5
precinct,NEOSHO #2 PRECINCT,5
precinct,NEOSHO #3 PRECINCT,5
precinct,NEOSHO #4 PRECINCT,5
precinct,NEPONSET,5
precinct,NESKOWIN,7
precinct,NESMITH,13
precinct,NESMITH COMM_ CENTER,5
precinct,NESPELEM CITY,2
precinct,NESPELEM RURAL,2
precinct,NETARTS,7
precinct,NETTLESBORO FIRE STATION,5
precinct,NEVADA,11
precinct,NEW,12
precinct,NEW ALBANY-A,6
precinct,NEW ALBANY-B,6
precinct,NEW ALBANY-C,6
precinct,NEW ALBANY-D,6
precinct,NEW ALBANY-E,6
precinct,NEW ALBANY-F,6
precinct,NEW BERLIN 001,4
precinct,NEW BERLIN 1,9
precinct,NEW BETHANY CH GOD,6
precinct,NEW BETHEL FIRE DEPT,5
precinct,NEW BLOOMFIELD,5
precinct,NEW BOSTON,4
precinct,NEW BROCKTON SR_ CTR_,5
precinct,NEW BROOKLYN 322,2
precinct,NEW CAMBRIA,5
precinct,NEW CANAAN SR_ CENTER,5
precinct,NEW DOUGLAS 01,4
precinct,NEW FLORENCE 1-2-RURAL,5
precinct,NEW FRANKLIN 1-A,6
precinct,NEW FRANKLIN 1-B,6
precinct,NEW FRANKLIN 1-C,6
precinct,NEW FRANKLIN 2-A,6
precinct,NEW FRANKLIN 2-B,6
precinct,NEW FRANKLIN 2-C,6
precinct,NEW FRANKLIN 3-A,6
precinct,NEW FRANKLIN 3-B,6
precinct,NEW FRANKLIN 3-C,6
precinct,NEW FRANKLIN 4-A,6
precinct,NEW FRANKLIN 4-B,6
precinct,NEW FRANKLIN 4-C,6
precinct,NEW GENERATION CHURCH #1,4
precinct,NEW GENERATION CHURCH #2,4
precinct,NEW HAMBURG,5
precinct,NEW HAMPTON,5
precinct,NEW HAMPTON RURAL,12
precinct,NEW HAVEN,4
precinct,NEW HAVEN TWP,6
precinct,NEW HAVEN WARD 1/NH,5
precinct,NEW HAVEN WARD 2/NH,5
precinct,NEW HO,12
precinct,NEW HOLLY,13
precinct,NEW HOME,12
precinct,NEW HOME BAPTIST CHURCH,5
precinct,NEW HOPE,23
precinct,NEW HOPE (716),12
precinct,NEW HOPE BAPTIST,10
precinct,NEW HOPE CHRISTIAN CH,5
precinct,NEW HOPE CITY HALL,5
precinct,NEW HOPE CUMBERLAND PRSBY,5
precinct,NEW HOPE METHODIST,5
precinct,NEW HOPE MISSIONARY,6
precinct,NEW HOPE UN METH CHURCH,5
precinct,NEW JASPER 465,6
precinct,NEW JASPER 466,6
precinct,NEW JASPER 467,6
precinct,NEW LENOX PCT 001,4
precinct,NEW LENOX PCT 002,4
precinct,NEW LENOX PCT 003,4
precinct,NEW LENOX PCT 004,4
precinct,NEW LENOX PCT 005,4
precinct,NEW LENOX PCT 006,4
precinct,NEW LENOX PCT 007,4
precinct,NEW LENOX PCT 008,4
precinct,NEW LENOX PCT 009,4
precinct,NEW LENOX PCT 010,4
precinct,NEW LENOX PCT 011,4
precinct,NEW LENOX PCT 012,4
precinct,NEW LENOX PCT 013,4
precinct,NEW LENOX PCT 014,4
precinct,NEW LENOX PCT 015,4
precinct,NEW LENOX PCT 016,4
precinct,NEW LENOX PCT 017,4
precinct,NEW LENOX PCT 018,4
precinct,NEW LENOX PCT 019,4
precinct,NEW LENOX PCT 020,4
precinct,NEW LEXINGTON A/B,6
precinct,NEW LEXINGTON C/E/F,6
precinct,NEW LEXINGTON D,6
precinct,NEW LEXINGTON G/H/I,6
precinct,NEW LIFE ASSEMBLY OF GOD,10
precinct,NEW LONDON,10
precinct,NEW LONDON TWP,6
precinct,NEW LONDON VFD,5
precinct,NEW LONDON VILL 1,6
precinct,NEW LONDON VILL 2,6
precinct,NEW MADRID 1 (0801),5
precinct,"NEW MADRID 2, 4 AND 5",5
precinct,NEW MADRID 3 (0803),5
precinct,NEW MARKET,19
precinct,NEW MARKET FIRE STATION,5
precinct,NEW MARSHFIELD,6
precinct,NEW OFFENBERG,5
precinct,NEW ORDER MISSIONARY BAPT,5
precinct,NEW PACES PT_ V_F_D_,5
precinct,NEW RICHMOND VILLAGE A,6
precinct,NEW RICHMOND VILLAGE B,6
precinct,NEW SALEM,17
precinct,NEW SALEM 1,5
precinct,NEW SALEM 2,5
precinct,NEW SALEM CHURCH,5
precinct,NEW SHILOH CHURCH,5
precinct,NEW SHILOH MISSIONARY #1,4
precinct,NEW SHILOH MISSIONARY #2,4
precinct,NEW SITE TOWN HALL,5
precinct,NEW ST JOHNS MINISTRIES,5
precinct,NEW STARLIGHT BAPTIST CHURCH,5
precinct,NEW STRAITSVILLE/COAL,6
precinct,NEW UNION COMMUNITY CTR,5
precinct,NEW VIENNA,6
precinct,NEW WELLS PRECINCT,5
precinct,NEW YORK SCHOOL,5
precinct,NEW ZION BAPTIST,5
precinct,NEW ZION MISSIONARY CH,5
precinct,NEWARK,5
precinct,NEWARK 1-A,6
precinct,NEWARK 1-B,6
precinct,NEWARK 2-A,6
precinct,NEWARK 2-B,6
precinct,NEWARK 2-C,6
precinct,NEWARK 3-A,6
precinct,NEWARK 3-B,6
precinct,NEWARK 3-C,6
precinct,NEWARK 4-A,6
precinct,NEWARK 4-B,6
precinct,NEWARK 4-C,6
precinct,NEWARK 4-D,6
precinct,NEWARK 5-A,6
precinct,NEWARK 5-B,6
precinct,NEWARK 5-C,6
precinct,NEWARK 5-D,6
precinct,NEWARK 5-E,6
precinct,NEWARK 6-A,6
precinct,NEWARK 6-B,6
precinct,NEWARK 6-C,6
precinct,NEWARK 6-D,6
precinct,NEWARK 6-E,6
precinct,NEWARK 7-A,6
precinct,NEWARK 7-B,6
precinct,NEWARK 7-C,6
precinct,NEWARK TOWNSHIP,6
precinct,NEWBERG,2
precinct,NEWBERN-OLD BANK BLDG,5
precinct,NEWBERRY WD 1,13
precinct,NEWBERRY WD 2,13
precinct,NEWBERRY WD 3,13
precinct,NEWBERRY WD 4,13
precinct,NEWBERRY WD 5,13
precinct,NEWBERRY WD 6,13
precinct,NEWBIA,5
precinct,NEWBURG,20
precinct,NEWBURG 1,5
precinct,NEWBURG PRCT 20,5
precinct,NEWBURG WARD 1,5
precinct,NEWBURGH HEIGHTS-00-A,6
precinct,NEWELL 1,5
precinct,NEWELL 2,5
precinct,NEWELL 3,5
precinct,NEWELL 4,5
precinct,NEWMAN,5
precinct,NEWMANSVILLE 19,5
precinct,NEWNAN,12
precinct,NEWPORT,322
precinct,NEWPORT DISTRICT 2,316
precinct,NEWPORT DISTRICT 7,316
precinct,NEWPORT TOWNSHIP,12
precinct,NEWS 001,10
precinct,NEWS 002,10
precinct,NEWS 003,10
precinct,NEWS 004,10
precinct,NEWS 005,10
precinct,NEWS 006,10
precinct,NEWTON,6
precinct,NEWTON 1,5
precinct,NEWTON 1-1,12
precinct,NEWTON 1-2,12
precinct,NEWTON 2-1,12
precinct,NEWTON 2-2,12
precinct,NEWTON 3-1,12
precinct,NEWTON 3-2,12
precinct,NEWTON 4-1,12
precinct,NEWTON 4-2,12
precinct,NEWTON FALLS VILLAGE 1A,6
precinct,NEWTON FALLS VILLAGE 2A,6
precinct,NEWTON FALLS VILLAGE 3A,6
precinct,NEWTON FALLS VILLAGE 4A,6
precinct,NEWTON TOWN HALL,5
precinct,NEWTON TWP,6
precinct,NEWTON TWP A,12
precinct,NEWTON TWP B,6
precinct,NEWTON TWP B-ST LOU,6
precinct,NEWTON TWP D,6
precinct,NEWTON/SHERMAN,12
precinct,NEWTONIA PRECINCT,5
precinct,NEWTONSVILLE VILLAGE,6
precinct,NEWTOW,12
precinct,NEWTOWN,10
precinct,NEWTOWN A,6
precinct,NEWTOWN B,6
precinct,NEWVILLE VT_ HOUSE,5
precinct,NFAL,12
precinct,NFLD CTR TWP A,6
precinct,NFLD CTR TWP B,6
precinct,NFLD CTR TWP C,6
precinct,NFLD CTR TWP D,6
precinct,NFLD CTR TWP E,6
precinct,NGHD,12
precinct,NGRV,12
precinct,NH,24
precinct,NH 13 001,10
precinct,NH 13 002,10
precinct,NH 13 003,10
precinct,NH 13 004,10
precinct,NH 13 005,10
precinct,NH 13 006,10
precinct,NH 13 007,10
precinct,NH 13 008,10
precinct,NH 13 009,10
precinct,NH 13 010,10
precinct,NH 13 011,10
precinct,NH 13 012,10
precinct,NH 13 013,10
precinct,NH 13 014,10
precinct,NH 13 015,10
precinct,NH 13 016,10
precinct,NH 13 017,10
precinct,NH 13 018,10
precinct,NH 13 019,10
precinct,NH 13 020,10
precinct,NH 13 021,10
precinct,NH 13 022,10
precinct,NH 13 023,10
precinct,NH 13 024,10
precinct,NH 13 025,10
precinct,NH 15 001,10
precinct,NH 15 002,10
precinct,NH 15 003,10
precinct,NH 15 004,10
precinct,NH 15 005,10
precinct,NH 15 006,10
precinct,NH 15 007,10
precinct,NH 15 008,10
precinct,NH 15 009,10
precinct,NH 15 010,10
precinct,NH 15 011,10
precinct,NH 15 012,10
precinct,NH 16 001,10
precinct,NH 16 002,10
precinct,NH 16 003,10
precinct,NH 16 004,10
precinct,NH 16 005,10
precinct,NH 16 006,10
precinct,NH 16 007,10
precinct,NH 16 008,10
precinct,NH 16 009,10
precinct,NH 16 010,10
precinct,NH 16 011,10
precinct,NH 16 012,10
precinct,NH 16 013,10
precinct,NH 16 014,10
precinct,NH 16 015,10
precinct,NH 16 016,10
precinct,NH 16 017,10
precinct,NH 16 018,10
precinct,NH 16 019,10
precinct,NH 16 020,10
precinct,NH 16 021,10
precinct,NH 16 022,10
precinct,NH 16 023,10
precinct,NH 16 024,10
precinct,NH 16 025,10
precinct,NH 16 026,10
precinct,NH 16 027,10
precinct,NH 16 028,10
precinct,NH 16 029,10
precinct,NH 16 030,10
precinct,NH 16 031,10
precinct,NH 16 032,10
precinct,NH 16 033,10
precinct,NH 16 034,10
precinct,NH 16 035,10
precinct,NH 16 036,10
precinct,NH 16 037,10
precinct,NH 16 038,10
precinct,NH 16 039,10
precinct,NH 16 040,10
precinct,NH 16 041,10
precinct,NH 16 042,10
precinct,NH 16 043,10
precinct,NH 16 044,10
precinct,NH 16 045,10
precinct,NH 16 046,10
precinct,NH 16 047,10
precinct,NH 16 048,10
precinct,NH 16 049,10
precinct,NH 16 050,10
precinct,NH 16 051,10
precinct,NH 16 052,10
precinct,NH 16 053,10
precinct,NH 16 054,10
precinct,NH 16 055,10
precinct,NH 16 056,10
precinct,NH 16 057,10
precinct,NH 16 058,10
precinct,NH 16 059,10
precinct,NH 16 060,10
precinct,NH 16 061,10
precinct,NH 16 062,10
precinct,NH 16 063,10
precinct,NH 16 064,10
precinct,NH 16 065,10
precinct,NH 16 066,10
precinct,NH 16 067,10
precinct,NH 16 068,10
precinct,NH 16 069,10
precinct,NH 16 070,10
precinct,NH 16 071,10
precinct,NH 16 072,10
precinct,NH 16 073,10
precinct,NH 16 074,10
precinct,NH 16 075,10
precinct,NH 16 076,10
precinct,NH 16 077,10
precinct,NH 16 078,10
precinct,NH 16 079,10
precinct,NH 16 080,10
precinct,NH 16 081,10
precinct,NH 16 082,10
precinct,NH 16 083,10
precinct,NH 16 084,10
precinct,NH 16 085,10
precinct,NH 16 086,10
precinct,NH 16 087,10
precinct,NH 16 088,10
precinct,NH 16 089,10
precinct,NH 16 090,10
precinct,NH 16 091,10
precinct,NH 16 092,10
precinct,NH 16 093,10
precinct,NH 16 094,10
precinct,NH 16 095,10
precinct,NH 16 096,10
precinct,NH 16 097,10
precinct,NH 16 098,10
precinct,NH 16 099,10
precinct,NH 16 100,10
precinct,NH 16 101,10
precinct,NH 16 102,10
precinct,NH 16 103,10
precinct,NH 16 104,10
precinct,NH 16 105,10
precinct,NH 16 106,10
precinct,NH 16 107,10
precinct,NH 16 108,10
precinct,NH 16 109,10
precinct,NH 16 110,10
precinct,NH 16 111,10
precinct,NH 16 112,10
precinct,NH 16 113,10
precinct,NH 16 114,10
precinct,NH 16 115,10
precinct,NH 16 116,10
precinct,NH 16 117,10
precinct,NH 16 118,10
precinct,NH 19 001,10
precinct,NH 19 002,10
precinct,NH 19 003,10
precinct,NH 19 004,10
precinct,NH 19 005,10
precinct,NH 19 006,10
precinct,NH 19 007,10
precinct,NH 19 008,10
precinct,NH 19 009,10
precinct,NH 19 010,10
precinct,NH 19 011,10
precinct,NH 19 012,10
precinct,NH 19 013,10
precinct,NH 19 014,10
precinct,NH 19 015,10
precinct,NH 19 016,10
precinct,NH 19 017,10
precinct,NH 19 018,10
precinct,NH 19 019,10
precinct,NH 19 020,10
precinct,NH 19 021,10
precinct,NH 19 022,10
precinct,NH 19 023,10
precinct,NH 19 024,10
precinct,NH 19 025,10
precinct,NH 19 026,10
precinct,NH 19 027,10
precinct,NH 19 028,10
precinct,NH 19 029,10
precinct,NH 19 030,10
precinct,NH 19 031,10
precinct,NH 19 032,10
precinct,NH 19 033,10
precinct,NH 19 034,10
precinct,NH 19 035,10
precinct,NH 19 036,10
precinct,NH 19 037,10
precinct,NH 19 038,10
precinct,NH 19 039,10
precinct,NH 19 040,10
precinct,NH 19 041,10
precinct,NH 19 042,10
precinct,NH 19 043,10
precinct,NH 19 044,10
precinct,NH 19 045,10
precinct,NH 19 046,10
precinct,NH 19 047,10
precinct,NH 19 048,10
precinct,NH 19 049,10
precinct,NH 19 050,10
precinct,NH 19 051,10
precinct,NH 19 052,10
precinct,NH 19 053,10
precinct,NH 19 054,10
precinct,NH 19 055,10
precinct,NH 19 056,10
precinct,NH 19 057,10
precinct,NH 19 058,10
precinct,NH1,12
precinct,NH93,4
precinct,NI,16
precinct,NI01,4
precinct,NIANGUA-UNION,5
precinct,NIANTIC,5
precinct,NICANO,12
precinct,NICH801,2
precinct,NICH801A,2
precinct,NICHOLS,30
precinct,NICHOLSVILLE BAPTIST,5
precinct,NIGHTHAWK,2
precinct,NILE,2
precinct,NILES CITY 1A,6
precinct,NILES CITY 1C,6
precinct,NILES CITY 1D,6
precinct,NILES CITY 2A,6
precinct,NILES CITY 2B,6
precinct,NILES CITY 2C,6
precinct,NILES CITY 2E,6
precinct,NILES CITY 3A,6
precinct,NILES CITY 3C,6
precinct,NILES CITY 3D,6
precinct,NILES CITY 4A,6
precinct,NILES CITY 4C,6
precinct,NILES CITY 4D,6
precinct,NILWOOD 1,5
precinct,NILWOOD 2,5
precinct,NIMISHILLEN 1,6
precinct,NIMISHILLEN 2,6
precinct,NIMISHILLEN 3,6
precinct,NIMISHILLEN 4,6
precinct,NIMISHILLEN 5,6
precinct,NIMISHILLEN 6,6
precinct,NIMISHILLEN 7,6
precinct,NIX,25
precinct,NIXON,5
precinct,NIXONS XROADS #1,13
precinct,NIXONS XROADS #2,13
precinct,NIXONS XROADS #3,13
precinct,NJC001,4
precinct,NKNB,12
precinct,NL06/MADISON /CCN,12
precinct,NLC002,4
precinct,NLIB,12
precinct,NM,24
precinct,NM13,12
precinct,NMAD,12
precinct,NO COLL HILL 1-A,6
precinct,NO COLL HILL 1-B,6
precinct,NO COLL HILL 2-A,6
precinct,NO COLL HILL 3-A,6
precinct,NO COLL HILL 4-A,6
precinct,NO COLL HILL 4-B,6
precinct,NO COLL HILL 4-C,6
precinct,NOBLE 1,5
precinct,NOBLE 2,5
precinct,NOCCALULA KIWANIS PAVIL_,5
precinct,NODAWAY (BURL JCT),5
precinct,NOG01,4
precinct,NOG010,4
precinct,NOG011,4
precinct,NOG012,4
precinct,NOG013,4
precinct,NOG02,4
precinct,NOG03,4
precinct,NOG04,4
precinct,NOG05,4
precinct,NOG06,4
precinct,NOG07,4
precinct,NOG08,4
precinct,NOG09,4
precinct,NOKOMIS 1,4
precinct,NOKOMIS 2,4
precinct,NOKOMIS 3,4
precinct,NOKOMIS 4,4
precinct,NOKOMIS VOTING HOUSE,5
precinct,NOOKACHAMPS,2
precinct,NOONTOOTLA,12
precinct,"NOR1, 2",5
precinct,"NOR11, 39, 40, 42",5
precinct,"NOR12, 13, 17, 18",5
precinct,"NOR14, 16, 30, 50",5
precinct,"NOR15, 35, 49, 55",5
precinct,"NOR19 NRW50, 51",5
precinct,NOR20,5
precinct,"NOR22, 33",5
precinct,NOR24,5
precinct,NOR26,5
precinct,NOR28,5
precinct,NOR3 UNV21,5
precinct,"NOR32, 46, 57",5
precinct,NOR34,5
precinct,NOR36,5
precinct,NOR38,5
precinct,"NOR4, 10",5
precinct,NOR41,5
precinct,NOR44 NRW59,5
precinct,"NOR45, 48, 51",5
precinct,"NOR5, 29",5
precinct,NOR53,5
precinct,NOR54,5
precinct,"NOR6, 7",5
precinct,NOR8,5
precinct,"NOR9, 37",5
precinct,NORA,4
precinct,NORDEN,2
precinct,NORMA,2
precinct,NORMAL 01,5
precinct,NORMAL 02,5
precinct,NORMAL 03,5
precinct,NORMAL 04,5
precinct,NORMAL 05,5
precinct,NORMAL 06,5
precinct,NORMAL 07,5
precinct,NORMAL 08,5
precinct,NORMAL 09,5
precinct,NORMAL 10,5
precinct,NORMAL 11,5
precinct,NORMAL 12,5
precinct,NORMAL 13,5
precinct,NORMAL 14,5
precinct,NORMAL 15,5
precinct,NORMAL 16,5
precinct,NORMAL 17,5
precinct,NORMAL 18,5
precinct,NORMAL 19,5
precinct,NORMAL 20,5
precinct,NORMAL 21,5
precinct,NORMAL 22,5
precinct,NORMAL 23,5
precinct,NORMAL 24,5
precinct,NORMAL 25,5
precinct,NORMAL 26,5
precinct,NORMAL 27,5
precinct,NORMAL 28,5
precinct,NORMAL 29,5
precinct,NORMAL 30,5
precinct,NORPHLET,5
precinct,NORTH,41
precinct,NORTH 1,13
precinct,NORTH 2,13
precinct,NORTH ATHENS-CITY,4
precinct,NORTH ATHENS-RURAL,4
precinct,NORTH BAMBERG,13
precinct,NORTH BEND A,6
precinct,NORTH BENTON,5
precinct,NORTH BENTON - CITY,5
precinct,NORTH BENTON - OCL,5
precinct,NORTH BONNEVILLE,2
precinct,NORTH BRANSON,5
precinct,NORTH CADRON INSIDE-002,20
precinct,NORTH CADRON OUTSIDE-003,20
precinct,NORTH CANTON 1-A,6
precinct,NORTH CANTON 1-B,6
precinct,NORTH CANTON 1-C,6
precinct,NORTH CANTON 2-A,6
precinct,NORTH CANTON 2-B,6
precinct,NORTH CANTON 2-C,6
precinct,NORTH CANTON 2-D,6
precinct,NORTH CANTON 3-A,6
precinct,NORTH CANTON 3-B,6
precinct,NORTH CANTON 3-C,6
precinct,NORTH CANTON 4-A,6
precinct,NORTH CANTON 4-B,6
precinct,NORTH CANTON 4-C,6
precinct,NORTH CAROLINA,12
precinct,NORTH CENTRAL,2
precinct,NORTH CHARLESTON 1,13
precinct,NORTH CHARLESTON 10,13
precinct,NORTH CHARLESTON 11,13
precinct,NORTH CHARLESTON 12,13
precinct,NORTH CHARLESTON 13,13
precinct,NORTH CHARLESTON 14,13
precinct,NORTH CHARLESTON 15,13
precinct,NORTH CHARLESTON 16,13
precinct,NORTH CHARLESTON 17,13
precinct,NORTH CHARLESTON 18,13
precinct,NORTH CHARLESTON 19,13
precinct,NORTH CHARLESTON 2,13
precinct,NORTH CHARLESTON 20,13
precinct,NORTH CHARLESTON 21,13
precinct,NORTH CHARLESTON 22,13
precinct,NORTH CHARLESTON 23,13
precinct,NORTH CHARLESTON 24,13
precinct,NORTH CHARLESTON 25,13
precinct,NORTH CHARLESTON 26,13
precinct,NORTH CHARLESTON 27,13
precinct,NORTH CHARLESTON 28,13
precinct,NORTH CHARLESTON 29,13
precinct,NORTH CHARLESTON 3,13
precinct,NORTH CHARLESTON 30,13
precinct,NORTH CHARLESTON 4,13
precinct,NORTH CHARLESTON 5,13
precinct,NORTH CHARLESTON 6,13
precinct,NORTH CHARLESTON 7,13
precinct,NORTH CHARLESTON 8,13
precinct,NORTH CHARLESTON 9,13
precinct,NORTH CONWAY #1,13
precinct,NORTH CONWAY #2,13
precinct,NORTH COUNTY,20
precinct,NORTH CREEK,2
precinct,NORTH CROSSETT EAST,20
precinct,NORTH CROSSETT WEST,20
precinct,NORTH DADE,12
precinct,NORTH DECATUR,12
precinct,NORTH EAST PRECINCT,12
precinct,NORTH ELKHORN,5
precinct,NORTH ELLENSBURG,2
precinct,NORTH FORK,6
precinct,NORTH GADSDEN REC_ CTR,5
precinct,NORTH GREENE,5
precinct,NORTH HAIRSTON,12
precinct,NORTH HAMPTON,12
precinct,NORTH HEIGHTS,20
precinct,NORTH HENDERSON,4
precinct,NORTH LIBERTY 01,12
precinct,NORTH LIBERTY 02,12
precinct,NORTH LIBERTY 03 (PW),12
precinct,NORTH LIBERTY 04,12
precinct,NORTH LIBERTY 05,12
precinct,NORTH LINN,5
precinct,NORTH LITCHFIELD 1,4
precinct,NORTH LITCHFIELD 2,4
precinct,NORTH LITCHFIELD 3,4
precinct,NORTH LITCHFIELD 4,4
precinct,NORTH LITCHFIELD 5,4
precinct,NORTH LITCHFIELD 6,4
precinct,NORTH MADISON,5
precinct,NORTH MALOTT,2
precinct,NORTH MARSHALL UTILITIES,5
precinct,NORTH MUDDY,5
precinct,NORTH NORWICH 1,9
precinct,NORTH ODESSA/EAST ODESSA,5
precinct,NORTH OKAW 1,5
precinct,NORTH OLMSTED-01-A,6
precinct,NORTH OLMSTED-01-B,6
precinct,NORTH OLMSTED-01-C,6
precinct,NORTH OLMSTED-01-D,6
precinct,NORTH OLMSTED-01-E,6
precinct,NORTH OLMSTED-02-A,6
precinct,NORTH OLMSTED-02-B,6
precinct,NORTH OLMSTED-02-C,6
precinct,NORTH OLMSTED-02-D,6
precinct,NORTH OLMSTED-02-E,6
precinct,NORTH OLMSTED-03-A,6
precinct,NORTH OLMSTED-03-B,6
precinct,NORTH OLMSTED-03-C,6
precinct,NORTH OLMSTED-03-D,6
precinct,NORTH OLMSTED-03-E,6
precinct,NORTH OLMSTED-03-F,6
precinct,NORTH OLMSTED-04-A,6
precinct,NORTH OLMSTED-04-B,6
precinct,NORTH OLMSTED-04-C,6
precinct,NORTH OLMSTED-04-D,6
precinct,NORTH OLMSTED-04-E,6
precinct,NORTH OMAK,2
precinct,NORTH OTTER,5
precinct,NORTH PALMYRA,5
precinct,NORTH PEACHTREE,12
precinct,NORTH PERRY,5
precinct,NORTH PETERSBURG,4
precinct,NORTH POLK,5
precinct,NORTH RANDALL-00-A,6
precinct,NORTH ROME,12
precinct,NORTH ROYALTON-01-A,6
precinct,NORTH ROYALTON-01-B,6
precinct,NORTH ROYALTON-01-C,6
precinct,NORTH ROYALTON-02-A,6
precinct,NORTH ROYALTON-02-B,6
precinct,NORTH ROYALTON-02-C,6
precinct,NORTH ROYALTON-02-D,6
precinct,NORTH ROYALTON-03-A,6
precinct,NORTH ROYALTON-03-B,6
precinct,NORTH ROYALTON-03-C,6
precinct,NORTH ROYALTON-03-D,6
precinct,NORTH ROYALTON-04-A,6
precinct,NORTH ROYALTON-04-B,6
precinct,NORTH ROYALTON-04-C,6
precinct,NORTH ROYALTON-05-A,6
precinct,NORTH ROYALTON-05-B,6
precinct,NORTH ROYALTON-05-C,6
precinct,NORTH ROYALTON-05-D,6
precinct,NORTH ROYALTON-06-A,6
precinct,NORTH ROYALTON-06-B,6
precinct,NORTH ROYALTON-06-C,6
precinct,NORTH ROYALTON-06-D,6
precinct,NORTH SANPETE UNINCORPORATED,4
precinct,NORTH SHELBY BAPTIST,5
precinct,NORTH STAR,2
precinct,NORTH STEVENSON,2
precinct,NORTH TONASKET,2
precinct,NORTH TWP/VIL,6
precinct,NORTH VALLEY CHURCH,5
precinct,NORTH WASHINGTON,5
precinct,NORTH YOCUM,25
precinct,NORTHEAST,21
precinct,NORTHEAST COUNTY,23
precinct,NORTHEAST ETOWAH COMM CTR,5
precinct,NORTHEAST FAIRVIEW,2
precinct,NORTHEAST FIVE/BENTON,5
precinct,NORTHEAST FOUR/BENTON,6
precinct,NORTHEAST HUNTSVILLE,5
precinct,NORTHEAST MARION,5
precinct,NORTHEAST SIX/BENTON,6
precinct,NORTHEAST STURGIS #1A,2
precinct,NORTHFIELD VILL A,6
precinct,NORTHFIELD VILL B,6
precinct,NORTHFIELD VILL C,6
precinct,NORTHFIELD VILL D,6
precinct,NORTHLAKE,12
precinct,NORTHPORT,2
precinct,NORTHPORT CITY HALL,5
precinct,NORTHPORT COM CENTER,5
precinct,NORTHROAD,2
precinct,NORTHSIDE,24
precinct,NORTHSIDE ELEM SCH,12
precinct,NORTHSIDE LIONS CLUB,5
precinct,NORTHVIEW,5
precinct,NORTHVIEW - B,5
precinct,NORTHVIEW 2,5
precinct,NORTHVILLE 1,4
precinct,NORTHVILLE 2,4
precinct,NORTHVILLE 3,4
precinct,NORTHVILLE 4,4
precinct,NORTHVILLE 5,4
precinct,NORTHVILLE 6,4
precinct,NORTHVILLE 7,4
precinct,NORTHWEST,17
precinct,NORTHWEST EARLY CHILDHOOD CTR,5
precinct,NORTHWEST HIGH SCHOOL,5
precinct,NORTHWEST MARION,5
precinct,NORTHWEST MENARD,4
precinct,NORTHWEST STURGIS #5,2
precinct,NORTHWOOD,13
precinct,NORTHWOOD A,6
precinct,NORTHWOOD B,6
precinct,NORTHWOOD D,6
precinct,NORTON #1,5
precinct,NORTON #2,5
precinct,NORTON 1-A,6
precinct,NORTON 1-B,6
precinct,NORTON 1-C,6
precinct,NORTON 2-A,6
precinct,NORTON 2-B,6
precinct,NORTON 2-C,6
precinct,NORTON 3-A,6
precinct,NORTON 3-B,6
precinct,NORTON 3-C,6
precinct,NORTON 4-A,6
precinct,NORTON 4-B,6
precinct,NORTONVILLE,5
precinct,NORWALK 1-A,6
precinct,NORWALK 1-B,6
precinct,NORWALK 1-C,6
precinct,NORWALK 2-A,6
precinct,NORWALK 2-B,6
precinct,NORWALK 2-C,6
precinct,NORWALK 3-A,6
precinct,NORWALK 3-B,6
precinct,NORWALK 3-C,6
precinct,NORWALK 4-A,6
precinct,NORWALK 4-B,6
precinct,NORWALK 4-C,6
precinct,NORWALK TWP NORTH,6
precinct,NORWALK TWP SOUTH,6
precinct,NORWALK-MILAN TWP,6
precinct,NORWAY,13
precinct,NORWICH CITY WARD 1,9
